地域,可用区,机型,CPU(核),内存(G),按量T1(元/小时),按量T2(元/小时),按量T3(元/小时),标准月价(元),包月(元),包年(元),3年(元),5年(元)
弗吉尼亚,弗吉尼亚一区,计算型C2,4,16,1.37,0.69,0.47,708,708,7051.68,12744,21240
弗吉尼亚,弗吉尼亚一区,计算型C2,8,16,1.83,0.92,0.62,944,944,9402.24,16992,28320
弗吉尼亚,弗吉尼亚一区,计算型C2,8,32,2.74,1.38,0.94,1416,1416,14103.36,25488,42480
弗吉尼亚,弗吉尼亚一区,计算型C2,16,32,3.66,1.84,1.25,1888,1888,18804.48,33984,56640
弗吉尼亚,弗吉尼亚一区,计算型C2,16,64,5.49,2.75,1.87,2832,2832,28206.72,50976,84960
弗吉尼亚,弗吉尼亚一区,计算型C2,32,64,7.33,3.67,2.5,3776,3776,37608.96,67968,113280
弗吉尼亚,弗吉尼亚一区,计算型C2,32,96,9.15,4.59,3.12,4720,4720,47011.2,84960,141600
弗吉尼亚,弗吉尼亚二区,GPU计算型GN7,8,32,5.53,2.77,1.88,2656.15,2656.15,26455.25,47810.7,79684.5
弗吉尼亚,弗吉尼亚二区,GPU计算型GN7,20,80,8.85,4.42,3.01,4249.75,4249.75,42327.51,76495.5,127492.5
弗吉尼亚,弗吉尼亚二区,GPU计算型GN7,32,128,12.17,6.08,4.14,5843.35,5843.35,58199.77,105180.3,175300.5
弗吉尼亚,弗吉尼亚二区,GPU计算型GN7,40,160,17.7,8.85,6.02,8499.5,8499.5,84655.02,152991,254985
弗吉尼亚,弗吉尼亚二区,GPU计算型GN7,80,320,35.4,17.7,12.03,16999,16999,169310.04,305982,509970
弗吉尼亚,弗吉尼亚二区,高IO型黑石物理服务器BMI5,96,384,21.79,21.79,21.79,15692,15692,156292.32,282456,470760
弗吉尼亚,弗吉尼亚二区,GPU型黑石物理服务器BMG5t,96,384,38,38,38,27360,27360,272505.6,492480,820800
多伦多,多伦多一区,标准型S3,1,1,0.08,0.04,0.03,40,40,480,1440,2400
多伦多,多伦多一区,标准型S3,1,2,0.17,0.08,0.06,85,85,1020,3060,5100
多伦多,多伦多一区,标准型S3,1,4,0.3,0.15,0.1,154.5,154.5,1854,5562,9270
多伦多,多伦多一区,标准型S3,2,4,0.33,0.17,0.11,170,170,2040,6120,10200
多伦多,多伦多一区,标准型S3,2,8,0.6,0.3,0.2,309,309,3708,11124,18540
多伦多,多伦多一区,标准型S3,4,8,0.8,0.4,0.27,412,412,4944,14832,24720
多伦多,多伦多一区,标准型S3,4,16,1.2,0.6,0.41,618,618,7416,22248,37080
多伦多,多伦多一区,标准型S3,8,16,1.6,0.8,0.54,824,824,9888,29664,49440
多伦多,多伦多一区,标准型S3,8,32,2.4,1.2,0.82,1236,1236,14832,44496,74160
多伦多,多伦多一区,标准型S3,12,24,2.4,1.2,0.82,1236,1236,14832,44496,74160
多伦多,多伦多一区,标准型S3,12,48,3.61,1.8,1.23,1854,1854,22248,66744,111240
多伦多,多伦多一区,标准型S3,16,32,3.2,1.6,1.09,1648,1648,19776,59328,98880
多伦多,多伦多一区,标准型S3,16,64,4.81,2.4,1.63,2472,2472,29664,88992,148320
多伦多,多伦多一区,标准型S3,24,48,4.81,2.4,1.63,2472,2472,29664,88992,148320
多伦多,多伦多一区,标准型S3,24,96,7.21,3.6,2.45,3708,3708,44496,133488,222480
多伦多,多伦多一区,标准型S3,32,64,6.41,3.2,2.18,3296,3296,39552,118656,197760
多伦多,多伦多一区,标准型S3,32,128,9.61,4.8,3.27,4944,4944,59328,177984,296640
多伦多,多伦多一区,标准型S3,48,96,9.61,4.81,3.27,4944,4944,59328,177984,296640
多伦多,多伦多一区,标准型S3,48,192,14.42,7.21,4.9,7416,7416,88992,266976,444960
多伦多,多伦多一区,标准型S3,64,256,19.23,9.61,6.54,9888,9888,118656,355968,593280
多伦多,多伦多一区,标准型S3,80,320,24.04,12.01,8.17,12360,12360,148320,444960,741600
多伦多,多伦多一区,标准型S2,1,1,0.08,0.04,0.03,42,42,504,1512,2520
多伦多,多伦多一区,标准型S2,1,2,0.17,0.08,0.06,85,85,1020,3060,5100
多伦多,多伦多一区,标准型S2,2,4,0.33,0.16,0.11,170,170,2040,6120,10200
多伦多,多伦多一区,标准型S2,2,8,0.6,0.3,0.2,309,309,3708,11124,18540
多伦多,多伦多一区,标准型S2,4,8,0.8,0.4,0.27,412,412,4944,14832,24720
多伦多,多伦多一区,标准型S2,4,16,1.2,0.6,0.41,618,618,7416,22248,37080
多伦多,多伦多一区,标准型S2,8,16,1.6,0.8,0.54,824,824,9888,29664,49440
多伦多,多伦多一区,标准型S2,8,32,2.4,1.2,0.82,1236,1236,14832,44496,74160
多伦多,多伦多一区,标准型S2,12,24,2.4,1.2,0.82,1236,1236,14832,44496,74160
多伦多,多伦多一区,标准型S2,12,48,3.6,1.8,1.22,1854,1854,22248,66744,111240
多伦多,多伦多一区,标准型S2,16,32,3.2,1.6,1.09,1648,1648,19776,59328,98880
多伦多,多伦多一区,标准型S2,16,64,4.8,2.4,1.63,2472,2472,29664,88992,148320
多伦多,多伦多一区,标准型S2,24,48,4.8,2.4,1.63,2472,2472,29664,88992,148320
多伦多,多伦多一区,标准型S2,24,96,7.2,3.6,2.45,3708,3708,44496,133488,222480
多伦多,多伦多一区,标准型S2,32,64,6.4,3.2,2.17,3296,3296,39552,118656,197760
多伦多,多伦多一区,标准型S2,32,128,9.6,4.8,3.26,4944,4944,59328,177984,296640
多伦多,多伦多一区,标准型S2,56,224,16.8,8.4,5.71,8652,8652,103824,311472,519120
多伦多,多伦多一区,标准型S1,1,1,0.43,0.21,0.15,45,45,540,1620,2700
多伦多,多伦多一区,标准型S1,1,2,0.58,0.29,0.2,120,120,1440,4320,7200
多伦多,多伦多一区,标准型S1,1,4,0.88,0.44,0.3,180,180,2160,6480,10800
多伦多,多伦多一区,标准型S1,2,4,1.16,0.58,0.39,240,240,2880,8640,14400
多伦多,多伦多一区,标准型S1,2,8,1.76,0.88,0.6,360,360,4320,12960,21600
多伦多,多伦多一区,标准型S1,4,8,2.32,1.16,0.79,480,480,5760,17280,28800
多伦多,多伦多一区,标准型S1,4,16,3.52,1.76,1.2,720,720,8640,25920,43200
多伦多,多伦多一区,标准型S1,8,16,4.64,2.32,1.58,960,960,11520,34560,57600
多伦多,多伦多一区,标准型S1,8,32,7.04,3.52,2.39,1440,1440,17280,51840,86400
多伦多,多伦多一区,标准型S1,12,24,6.96,3.48,2.37,1440,1440,17280,51840,86400
多伦多,多伦多一区,标准型S1,12,48,10.56,5.28,3.59,2160,2160,25920,77760,129600
多伦多,多伦多一区,标准型S1,16,32,9.28,4.64,3.16,1920,1920,23040,69120,115200
多伦多,多伦多一区,标准型S1,24,48,13.92,6.96,4.73,2880,2880,34560,103680,172800
多伦多,多伦多一区,内存型M3,1,8,0.4,0.2,0.14,206.25,206.25,2475,7425,12375
多伦多,多伦多一区,内存型M3,2,16,0.8,0.4,0.27,412.5,412.5,4950,14850,24750
多伦多,多伦多一区,内存型M3,4,32,1.6,0.8,0.55,825,825,9900,29700,49500
多伦多,多伦多一区,内存型M3,8,64,3.21,1.6,1.09,1650,1650,19800,59400,99000
多伦多,多伦多一区,内存型M3,12,96,4.81,2.4,1.64,2475,2475,29700,89100,148500
多伦多,多伦多一区,内存型M3,16,128,6.42,3.21,2.18,3300,3300,39600,118800,198000
多伦多,多伦多一区,内存型M3,16,192,8.75,4.37,2.97,4500,4500,54000,162000,270000
多伦多,多伦多一区,内存型M3,24,192,9.63,4.81,3.27,4950,4950,59400,178200,297000
多伦多,多伦多一区,内存型M3,32,256,12.84,6.41,4.36,6600,6600,79200,237600,396000
多伦多,多伦多一区,内存型M2,1,8,0.4,0.2,0.14,206.25,206.25,2475,7425,12375
多伦多,多伦多一区,内存型M2,2,16,0.8,0.4,0.27,412.5,412.5,4950,14850,24750
多伦多,多伦多一区,内存型M2,4,32,1.6,0.8,0.55,825,825,9900,29700,49500
多伦多,多伦多一区,内存型M2,8,64,3.21,1.6,1.09,1650,1650,19800,59400,99000
多伦多,多伦多一区,内存型M2,12,96,4.81,2.4,1.64,2475,2475,29700,89100,148500
多伦多,多伦多一区,内存型M2,16,128,6.42,3.21,2.18,3300,3300,39600,118800,198000
多伦多,多伦多一区,内存型M2,16,192,8.75,4.37,2.97,4500,4500,54000,162000,270000
多伦多,多伦多一区,内存型M2,24,192,9.63,4.81,3.27,4950,4950,59400,178200,297000
多伦多,多伦多一区,内存型M2,32,256,12.84,6.41,4.36,6600,6600,79200,237600,396000
多伦多,多伦多一区,内存型M2,48,384,19.25,9.62,6.54,9900,9900,118800,356400,594000
多伦多,多伦多一区,内存型M2,56,448,22.46,11.22,7.63,11550,11550,138600,415800,693000
法兰克福,法兰克福一区,标准型SA2,1,1,0.06,0.06,0.06,30.1,30.1,299.8,541.8,903
法兰克福,法兰克福一区,标准型SA2,1,2,0.13,0.13,0.13,60.2,60.2,599.59,1083.6,1806
法兰克福,法兰克福一区,标准型SA2,1,4,0.26,0.26,0.26,126,126,1254.96,2268,3780
法兰克福,法兰克福一区,标准型SA2,2,4,0.25,0.25,0.25,120.4,120.4,1199.18,2167.2,3612
法兰克福,法兰克福一区,标准型SA2,2,8,0.52,0.52,0.52,252,252,2509.92,4536,7560
法兰克福,法兰克福一区,标准型SA2,4,8,0.7,0.7,0.7,336,336,3346.56,6048,10080
法兰克福,法兰克福一区,标准型SA2,4,16,1.05,1.05,1.05,504,504,5019.84,9072,15120
法兰克福,法兰克福一区,标准型SA2,8,16,1.4,1.4,1.4,672,672,6693.12,12096,20160
法兰克福,法兰克福一区,标准型SA2,8,32,2.1,2.1,2.1,1008,1008,10039.68,18144,30240
法兰克福,法兰克福一区,标准型SA2,16,32,2.8,2.8,2.8,1344,1344,13386.24,24192,40320
法兰克福,法兰克福一区,标准型SA2,16,64,4.2,4.2,4.2,2016,2016,20079.36,36288,60480
法兰克福,法兰克福一区,标准型SA2,32,64,5.6,5.6,5.6,2688,2688,26772.48,48384,80640
法兰克福,法兰克福一区,标准型SA2,48,96,8.4,8.4,8.4,4032,4032,40158.72,72576,120960
法兰克福,法兰克福一区,标准型SA2,48,128,9.8,9.8,9.8,4704,4704,46851.84,84672,141120
法兰克福,法兰克福一区,标准型SA2,64,128,11.2,11.2,11.2,5376,5376,53544.96,96768,161280
法兰克福,法兰克福一区,标准型SA2,80,160,14,14,14,6720,6720,66931.2,120960,201600
法兰克福,法兰克福一区,标准型SA2,90,224,17.67,17.67,17.67,8484,8484,84500.64,152712,254520
法兰克福,法兰克福一区,标准型SA2,128,256,22.4,22.4,22.4,10752,10752,107089.92,193536,322560
法兰克福,法兰克福一区,标准型SA2,160,320,28,28,28,13440,13440,133862.4,241920,403200
法兰克福,法兰克福一区,标准型SA2,180,464,36.05,36.05,36.05,17304,17304,172347.84,311472,519120
法兰克福,法兰克福一区,标准型S5,1,1,0.09,0.09,0.09,43,43,428.28,774,1290
法兰克福,法兰克福一区,标准型S5,1,2,0.18,0.18,0.18,86,86,856.56,1548,2580
法兰克福,法兰克福一区,标准型S5,1,4,0.37,0.37,0.37,180,180,1792.8,3240,5400
法兰克福,法兰克福一区,标准型S5,2,4,0.36,0.36,0.36,172,172,1713.12,3096,5160
法兰克福,法兰克福一区,标准型S5,2,8,0.75,0.75,0.75,360,360,3585.6,6480,10800
法兰克福,法兰克福一区,标准型S5,4,8,1,1,1,480,480,4780.8,8640,14400
法兰克福,法兰克福一区,标准型S5,4,16,1.5,1.5,1.5,720,720,7171.2,12960,21600
法兰克福,法兰克福一区,标准型S5,8,16,2,2,2,960,960,9561.6,17280,28800
法兰克福,法兰克福一区,标准型S5,8,32,3,3,3,1440,1440,14342.4,25920,43200
法兰克福,法兰克福一区,标准型S5,16,32,4,4,4,1920,1920,19123.2,34560,57600
法兰克福,法兰克福一区,标准型S5,16,64,6,6,6,2880,2880,28684.8,51840,86400
法兰克福,法兰克福一区,标准型S5,24,48,6,6,6,2880,2880,28684.8,51840,86400
法兰克福,法兰克福一区,标准型S5,24,96,9,9,9,4320,4320,43027.2,77760,129600
法兰克福,法兰克福一区,标准型S5,32,64,8,8,8,3840,3840,38246.4,69120,115200
法兰克福,法兰克福一区,标准型S5,32,128,12,12,12,5760,5760,57369.6,103680,172800
法兰克福,法兰克福一区,标准型S5,48,96,12,12,12,5760,5760,57369.6,103680,172800
法兰克福,法兰克福一区,标准型S5,48,192,18,18,18,8640,8640,86054.4,155520,259200
法兰克福,法兰克福一区,标准型S5,64,256,24,24,24,11520,11520,114739.2,207360,345600
法兰克福,法兰克福一区,标准型S5,84,320,30.5,30.5,30.5,14640,14640,145814.4,263520,439200
法兰克福,法兰克福一区,标准型S3,1,1,0.1,0.05,0.04,50,50,498,900,1500
法兰克福,法兰克福一区,标准型S3,1,2,0.21,0.1,0.07,100,100,996,1800,3000
法兰克福,法兰克福一区,标准型S3,1,4,0.38,0.19,0.13,180,180,1792.8,3240,5400
法兰克福,法兰克福一区,标准型S3,2,4,0.42,0.21,0.14,200,200,1992,3600,6000
法兰克福,法兰克福一区,标准型S3,2,8,0.75,0.38,0.26,360,360,3585.6,6480,10800
法兰克福,法兰克福一区,标准型S3,4,8,1,0.5,0.34,480,480,4780.8,8640,14400
法兰克福,法兰克福一区,标准型S3,4,16,1.51,0.75,0.51,720,720,7171.2,12960,21600
法兰克福,法兰克福一区,标准型S3,8,16,2.01,1,0.68,960,960,9561.6,17280,28800
法兰克福,法兰克福一区,标准型S3,8,32,3.02,1.51,1.03,1440,1440,14342.4,25920,43200
法兰克福,法兰克福一区,标准型S3,12,24,3.01,1.51,1.02,1440,1440,14342.4,25920,43200
法兰克福,法兰克福一区,标准型S3,12,48,4.52,2.26,1.54,2160,2160,21513.6,38880,64800
法兰克福,法兰克福一区,标准型S3,16,32,4.02,2.01,1.37,1920,1920,19123.2,34560,57600
法兰克福,法兰克福一区,标准型S3,16,64,6.03,3.02,2.05,2880,2880,28684.8,51840,86400
法兰克福,法兰克福一区,标准型S3,24,48,6.02,3.01,2.05,2880,2880,28684.8,51840,86400
法兰克福,法兰克福一区,标准型S3,24,96,9.05,4.52,3.08,4320,4320,43027.2,77760,129600
法兰克福,法兰克福一区,标准型S3,32,64,8.03,4.02,2.73,3840,3840,38246.4,69120,115200
法兰克福,法兰克福一区,标准型S3,32,128,12.06,6.03,4.1,5760,5760,57369.6,103680,172800
法兰克福,法兰克福一区,标准型S3,48,96,12.05,6.02,4.1,5760,5760,57369.6,103680,172800
法兰克福,法兰克福一区,标准型S3,48,192,18.1,9.05,6.15,8640,8640,86054.4,155520,259200
法兰克福,法兰克福一区,标准型S3,64,256,24.13,12.06,8.2,11520,11520,114739.2,207360,345600
法兰克福,法兰克福一区,标准型S3,80,320,30.16,15.08,10.26,14400,14400,143424,259200,432000
法兰克福,法兰克福一区,标准型S2,1,1,0.1,0.05,0.03,46,46,458.16,828,1380
法兰克福,法兰克福一区,标准型S2,1,2,0.19,0.09,0.06,96,96,956.16,1728,2880
法兰克福,法兰克福一区,标准型S2,2,4,0.38,0.19,0.13,197,197,1962.12,3546,5910
法兰克福,法兰克福一区,标准型S2,2,8,0.82,0.41,0.28,420,420,4183.2,7560,12600
法兰克福,法兰克福一区,标准型S2,4,8,1.09,0.54,0.37,560,560,5577.6,10080,16800
法兰克福,法兰克福一区,标准型S2,4,16,1.63,0.82,0.55,840,840,8366.4,15120,25200
法兰克福,法兰克福一区,标准型S2,8,16,2.18,1.09,0.74,1120,1120,11155.2,20160,33600
法兰克福,法兰克福一区,标准型S2,8,32,3.26,1.63,1.11,1680,1680,16732.8,30240,50400
法兰克福,法兰克福一区,标准型S2,12,24,3.26,1.63,1.11,1680,1680,16732.8,30240,50400
法兰克福,法兰克福一区,标准型S2,12,48,4.9,2.45,1.66,2520,2520,25099.2,45360,75600
法兰克福,法兰克福一区,标准型S2,16,32,4.35,2.18,1.48,2240,2240,22310.4,40320,67200
法兰克福,法兰克福一区,标准型S2,16,64,6.53,3.26,2.22,3360,3360,33465.6,60480,100800
法兰克福,法兰克福一区,标准型S2,24,48,6.53,3.26,2.22,3360,3360,33465.6,60480,100800
法兰克福,法兰克福一区,标准型S2,24,96,9.79,4.89,3.33,5040,5040,50198.4,90720,151200
法兰克福,法兰克福一区,标准型S2,32,64,8.7,4.35,2.96,4480,4480,44620.8,80640,134400
法兰克福,法兰克福一区,标准型S2,32,128,13.06,6.53,4.44,6720,6720,66931.2,120960,201600
法兰克福,法兰克福一区,标准型S2,56,224,22.85,11.42,7.77,11760,11760,117129.6,211680,352800
法兰克福,法兰克福一区,内存型M5,1,8,0.48,0.48,0.48,231,231,2300.76,4158,6930
法兰克福,法兰克福一区,内存型M5,2,16,0.96,0.96,0.96,462,462,4601.52,8316,13860
法兰克福,法兰克福一区,内存型M5,4,32,1.92,1.92,1.92,924,924,9203.04,16632,27720
法兰克福,法兰克福一区,内存型M5,8,64,3.85,3.85,3.85,1848,1848,18406.08,33264,55440
法兰克福,法兰克福一区,内存型M5,12,96,5.77,5.77,5.77,2772,2772,27609.12,49896,83160
法兰克福,法兰克福一区,内存型M5,16,128,7.7,7.7,7.7,3696,3696,36812.16,66528,110880
法兰克福,法兰克福一区,内存型M5,24,192,11.55,11.55,11.55,5544,5544,55218.24,99792,166320
法兰克福,法兰克福一区,内存型M5,32,256,15.4,15.4,15.4,7392,7392,73624.32,133056,221760
法兰克福,法兰克福二区,内存型M5,64,512,30.8,30.8,30.8,14784,14784,147248.64,266112,443520
法兰克福,法兰克福二区,内存型M5,84,700,41.64,41.64,41.64,19992,19992,199120.32,359856,599760
法兰克福,法兰克福一区,内存型M3,1,8,0.48,0.24,0.16,231,231,2300.76,4158,6930
法兰克福,法兰克福一区,内存型M3,2,16,0.97,0.48,0.33,462,462,4601.52,8316,13860
法兰克福,法兰克福一区,内存型M3,4,32,1.93,0.97,0.66,924,924,9203.04,16632,27720
法兰克福,法兰克福一区,内存型M3,8,64,3.86,1.93,1.31,1848,1848,18406.08,33264,55440
法兰克福,法兰克福一区,内存型M3,12,96,5.8,2.9,1.97,2772,2772,27609.12,49896,83160
法兰克福,法兰克福一区,内存型M3,12,144,7.91,3.95,2.69,3780,3780,37648.8,68040,113400
法兰克福,法兰克福一区,内存型M3,16,128,7.73,3.86,2.63,3696,3696,36812.16,66528,110880
法兰克福,法兰克福一区,内存型M3,16,192,10.54,5.27,3.59,5040,5040,50198.4,90720,151200
法兰克福,法兰克福一区,内存型M3,24,192,11.59,5.79,3.94,5544,5544,55218.24,99792,166320
法兰克福,法兰克福一区,内存型M3,32,256,15.45,7.73,5.26,7392,7392,73624.32,133056,221760
法兰克福,法兰克福一区,内存型M2,1,8,0.58,0.29,0.2,297,297,2958.12,5346,8910
法兰克福,法兰克福一区,内存型M2,2,16,1.16,0.58,0.4,594,594,5916.24,10692,17820
法兰克福,法兰克福一区,内存型M2,4,32,2.33,1.16,0.79,1188,1188,11832.48,21384,35640
法兰克福,法兰克福一区,内存型M2,8,64,4.66,2.33,1.58,2376,2376,23664.96,42768,71280
法兰克福,法兰克福一区,内存型M2,12,96,6.98,3.49,2.38,3564,3564,35497.44,64152,106920
法兰克福,法兰克福一区,内存型M2,16,128,9.31,4.66,3.17,4752,4752,47329.92,85536,142560
法兰克福,法兰克福一区,内存型M2,24,192,13.97,6.98,4.75,7128,7128,70994.88,128304,213840
法兰克福,法兰克福一区,内存型M2,32,256,18.62,9.31,6.34,9504,9504,94659.84,171072,285120
法兰克福,法兰克福一区,内存型M2,48,384,27.93,13.97,9.5,14256,14256,141989.76,256608,427680
法兰克福,法兰克福一区,内存型M2,56,448,32.59,16.29,11.09,16632,16632,165654.72,299376,498960
法兰克福,法兰克福二区,计算型C4,4,8,1.25,1.25,1.25,600,600,5976,10800,18000
法兰克福,法兰克福二区,计算型C4,4,16,1.87,1.87,1.87,900,900,8964,16200,27000
法兰克福,法兰克福二区,计算型C4,8,16,2.5,2.5,2.5,1200,1200,11952,21600,36000
法兰克福,法兰克福二区,计算型C4,8,32,3.75,3.75,3.75,1800,1800,17928,32400,54000
法兰克福,法兰克福二区,计算型C4,16,32,5,5,5,2400,2400,23904,43200,72000
法兰克福,法兰克福二区,计算型C4,16,64,7.5,7.5,7.5,3600,3600,35856,64800,108000
法兰克福,法兰克福二区,计算型C4,32,174,18.59,18.59,18.59,8925,8925,88893,160650,267750
法兰克福,法兰克福二区,计算型C4,32,256,25,25,25,12000,12000,119520,216000,360000
法兰克福,法兰克福二区,计算型C4,64,256,30,30,30,14400,14400,143424,259200,432000
法兰克福,法兰克福二区,计算型C4,64,348,37.19,37.19,37.19,17850,17850,177786,321300,535500
法兰克福,法兰克福一区,计算网络增强型CN3,4,8,1.25,0.62,0.43,600,600,5976,10800,18000
法兰克福,法兰克福一区,计算网络增强型CN3,4,16,1.87,0.94,0.64,900,900,8964,16200,27000
法兰克福,法兰克福一区,计算网络增强型CN3,8,16,2.5,1.25,0.85,1200,1200,11952,21600,36000
法兰克福,法兰克福一区,计算网络增强型CN3,8,32,3.75,1.87,1.28,1800,1800,17928,32400,54000
法兰克福,法兰克福一区,计算网络增强型CN3,16,32,5,2.5,1.7,2400,2400,23904,43200,72000
法兰克福,法兰克福一区,计算网络增强型CN3,16,64,7.5,3.75,2.55,3600,3600,35856,64800,108000
法兰克福,法兰克福一区,计算网络增强型CN3,32,64,10,5,3.4,4800,4800,47808,86400,144000
法兰克福,法兰克福一区,计算网络增强型CN3,32,128,15,7.5,5.1,7200,7200,71712,129600,216000
法兰克福,法兰克福一区,计算型C3,4,8,1.25,0.62,0.43,600,600,5976,10800,18000
法兰克福,法兰克福一区,计算型C3,4,16,1.87,0.94,0.64,900,900,8964,16200,27000
法兰克福,法兰克福一区,计算型C3,8,16,2.5,1.25,0.85,1200,1200,11952,21600,36000
法兰克福,法兰克福一区,计算型C3,8,32,3.75,1.87,1.28,1800,1800,17928,32400,54000
法兰克福,法兰克福一区,计算型C3,16,32,5,2.5,1.7,2400,2400,23904,43200,72000
法兰克福,法兰克福一区,计算型C3,16,64,7.5,3.75,2.55,3600,3600,35856,64800,108000
法兰克福,法兰克福一区,计算型C3,32,64,10,5,3.4,4800,4800,47808,86400,144000
法兰克福,法兰克福一区,计算型C3,32,128,15,7.5,5.1,7200,7200,71712,129600,216000
法兰克福,法兰克福一区,计算型C2,4,8,1.24,0.62,0.42,640,640,6374.4,11520,19200
法兰克福,法兰克福一区,计算型C2,4,16,1.87,0.93,0.64,960,960,9561.6,17280,28800
法兰克福,法兰克福一区,计算型C2,8,16,2.49,1.25,0.85,1280,1280,12748.8,23040,38400
法兰克福,法兰克福一区,计算型C2,8,32,3.73,1.87,1.27,1920,1920,19123.2,34560,57600
法兰克福,法兰克福一区,计算型C2,16,32,4.98,2.49,1.69,2560,2560,25497.6,46080,76800
法兰克福,法兰克福一区,计算型C2,16,64,7.47,3.74,2.54,3840,3840,38246.4,69120,115200
法兰克福,法兰克福一区,计算型C2,32,96,12.45,6.23,4.23,6400,6400,63744,115200,192000
法兰克福,法兰克福一区,GPU计算型GN7,8,32,7.81,3.91,2.66,3750,3750,37350,67500,112500
法兰克福,法兰克福一区,GPU计算型GN7,20,80,12.5,6.25,4.25,6000,6000,59760,108000,180000
法兰克福,法兰克福一区,GPU计算型GN7,32,128,17.18,8.6,5.85,8250,8250,82170,148500,247500
法兰克福,法兰克福一区,GPU计算型GN7,40,160,24.99,12.51,8.51,12000,12000,119520,216000,360000
法兰克福,法兰克福一区,GPU计算型GN7,80,320,49.98,25.01,17.02,24000,24000,239040,432000,720000
法兰克福,法兰克福一区,GPU计算型GN10X,8,40,18.77,9.39,6.38,9013.37,9013.37,89773.17,162240.66,270401.1
法兰克福,法兰克福一区,GPU计算型GN10X,36,160,75.46,37.73,25.65,36226,36226,360810.96,652068,1086780
法兰克福,法兰克福一区,GPU计算型GN10X,72,320,150.91,75.46,51.3,72452,72452,721621.92,1304136,2173560
法兰克福,法兰克福一区,GPU计算型GN10Xp,10,40,21.56,21.56,21.56,10350,10350,103086,186300,310500
法兰克福,法兰克福一区,GPU计算型GN10Xp,20,80,43.12,43.12,43.12,20700,20700,206172,372600,621000
法兰克福,法兰克福一区,GPU计算型GN10Xp,40,160,86.25,86.25,86.25,41400,41400,412344,745200,1242000
法兰克福,法兰克福一区,GPU计算型GN10Xp,80,320,172.5,172.5,172.5,82800,82800,824688,1490400,2484000
